# QGIS Generated Color Map Export File
INTERPOLATION:DISCRETE
0.152 254 218 203 255 0.152
0.152174 254 218 202 255 0.152174
0.152381 254 218 202 255 0.152381
0.152542 254 218 202 255 0.152542
0.152778 254 218 202 255 0.152778
0.152941 254 218 202 255 0.152941
0.153061 254 218 202 255 0.153061
0.153153 254 218 202 255 0.153153
0.153226 254 218 202 255 0.153226
0.153846 254 218 202 255 0.153846
0.154472 254 218 202 255 0.154472
0.154545 254 218 202 255 0.154545
0.154639 254 218 202 255 0.154639
0.154762 254 218 202 255 0.154762
0.15493 254 218 201 255 0.15493
0.155172 254 217 201 255 0.155172
0.15534 254 217 201 255 0.15534
0.155556 254 217 201 255 0.155556
0.155738 254 217 201 255 0.155738
0.155844 254 217 201 255 0.155844
0.155963 254 217 201 255 0.155963
0.15625 254 217 201 255 0.15625
0.156522 254 217 201 255 0.156522
0.156627 254 217 201 255 0.156627
0.156863 254 217 201 255 0.156863
0.157025 254 217 201 255 0.157025
0.157143 254 217 201 255 0.157143
0.157303 254 217 200 255 0.157303
0.157407 254 217 200 255 0.157407
0.157895 254 217 200 255 0.157895
0.158333 254 217 200 255 0.158333
0.158416 254 217 200 255 0.158416
0.158537 254 216 200 255 0.158537
0.15873 254 216 200 255 0.15873
0.158879 254 216 200 255 0.158879
0.159091 254 216 200 255 0.159091
0.159292 254 216 200 255 0.159292
0.15942 254 216 200 255 0.15942
0.159574 254 216 200 255 0.159574
0.159664 254 216 200 255 0.159664
0.16 254 216 199 255 0.16
0.160377 254 216 199 255 0.160377
0.160494 254 216 199 255 0.160494
0.160714 254 216 199 255 0.160714
0.16092 254 216 199 255 0.16092
0.161017 254 216 199 255 0.161017
0.16129 254 216 199 255 0.16129
0.161616 254 216 199 255 0.161616
0.161765 254 216 199 255 0.161765
0.161905 254 216 199 255 0.161905
0.162162 254 215 199 255 0.162162
0.162393 254 215 199 255 0.162393
0.1625 254 215 199 255 0.1625
0.162602 254 215 198 255 0.162602
0.162791 254 215 198 255 0.162791
0.163043 254 215 198 255 0.163043
0.163265 254 215 198 255 0.163265
0.163462 254 215 198 255 0.163462
0.163636 254 215 198 255 0.163636
0.163793 254 215 198 255 0.163793
0.163934 254 215 198 255 0.163934
0.164179 254 215 198 255 0.164179
0.164384 253 215 198 255 0.164384
0.164557 253 215 198 255 0.164557
0.164706 253 215 198 255 0.164706
0.164835 253 215 198 255 0.164835
0.164948 253 215 197 255 0.164948
0.165049 253 214 197 255 0.165049
0.165138 253 214 197 255 0.165138
0.165217 253 214 197 255 0.165217
0.165289 253 214 197 255 0.165289
0.166667 253 214 197 255 0.166667
0.168 253 214 197 255 0.168
0.168067 253 214 197 255 0.168067
0.168142 253 214 197 255 0.168142
0.168224 253 214 197 255 0.168224
0.168317 253 214 197 255 0.168317
0.168421 253 214 197 255 0.168421
0.168539 253 214 197 255 0.168539
0.168675 253 214 196 255 0.168675
0.168831 253 214 196 255 0.168831
0.169014 253 214 196 255 0.169014
0.169231 253 214 196 255 0.169231
0.169355 253 214 196 255 0.169355
0.169492 253 213 196 255 0.169492
0.169643 253 213 196 255 0.169643
0.169811 253 213 196 255 0.169811
0.17 253 213 196 255 0.17
0.170213 253 213 196 255 0.170213
0.170455 253 213 196 255 0.170455
0.170732 253 213 196 255 0.170732
0.17094 253 213 196 255 0.17094
0.171053 253 213 195 255 0.171053
0.171171 253 213 195 255 0.171171
0.171429 253 213 195 255 0.171429
0.171717 253 213 195 255 0.171717
0.171875 253 213 195 255 0.171875
0.172043 253 213 195 255 0.172043
0.172131 253 213 195 255 0.172131
0.172414 253 213 195 255 0.172414
0.172727 253 213 195 255 0.172727
0.17284 253 212 195 255 0.17284
0.173077 253 212 195 255 0.173077
0.173333 253 212 195 255 0.173333
0.173469 253 212 195 255 0.173469
0.173554 253 212 194 255 0.173554
0.173913 253 212 194 255 0.173913
0.174312 253 212 194 255 0.174312
0.174419 253 212 194 255 0.174419
0.174603 253 212 194 255 0.174603
0.174757 253 212 194 255 0.174757
0.175 253 212 194 255 0.175
0.175258 253 212 194 255 0.175258
0.175439 253 212 194 255 0.175439
0.175676 253 212 194 255 0.175676
0.175824 253 212 194 255 0.175824
0.175926 253 212 194 255 0.175926
0.176 253 212 194 255 0.176
0.176471 253 211 193 255 0.176471
0.176991 253 211 193 255 0.176991
0.177083 253 211 193 255 0.177083
0.177215 253 211 193 255 0.177215
0.177419 253 211 193 255 0.177419
0.17757 253 211 193 255 0.17757
0.177778 253 211 193 255 0.177778
0.177966 253 211 193 255 0.177966
0.178082 253 211 193 255 0.178082
0.178218 253 211 193 255 0.178218
0.178571 253 211 193 255 0.178571
0.178862 253 211 193 255 0.178862
0.178947 253 211 193 255 0.178947
0.179104 253 211 192 255 0.179104
0.179245 253 211 192 255 0.179245
0.179487 253 211 192 255 0.179487
0.179775 253 211 192 255 0.179775
0.18 253 210 192 255 0.18
0.18018 253 210 192 255 0.18018
0.180328 253 210 192 255 0.180328
0.180556 253 210 192 255 0.180556
0.180723 253 210 192 255 0.180723
0.180851 253 210 192 255 0.180851
0.180952 253 210 192 255 0.180952
0.181034 253 210 192 255 0.181034
0.181818 253 210 192 255 0.181818
0.182609 253 210 191 255 0.182609
0.182692 253 210 191 255 0.182692
0.182796 253 210 191 255 0.182796
0.182927 253 210 191 255 0.182927
0.183099 253 210 191 255 0.183099
0.183333 253 210 191 255 0.183333
0.183486 253 210 191 255 0.183486
0.183673 253 210 191 255 0.183673
0.183908 253 210 191 255 0.183908
0.184 253 209 191 255 0.184
0.184211 253 209 191 255 0.184211
0.184466 253 209 191 255 0.184466
0.184615 253 209 191 255 0.184615
0.184783 253 209 190 255 0.184783
0.184874 253 209 190 255 0.184874
0.185185 253 209 190 255 0.185185
0.185484 253 209 190 255 0.185484
0.185567 253 209 190 255 0.185567
0.185714 253 209 190 255 0.185714
0.185841 253 209 190 255 0.185841
0.186047 253 209 190 255 0.186047
0.186275 253 209 190 255 0.186275
0.186441 253 209 190 255 0.186441
0.186667 253 209 190 255 0.186667
0.186813 253 209 190 255 0.186813
0.186916 253 209 190 255 0.186916
0.186992 253 208 189 255 0.186992
0.1875 253 208 189 255 0.1875
0.188034 253 208 189 255 0.188034
0.188119 253 208 189 255 0.188119
0.188235 253 208 189 255 0.188235
0.188406 253 208 189 255 0.188406
0.188525 253 208 189 255 0.188525
0.188679 253 208 189 255 0.188679
0.188889 253 208 189 255 0.188889
0.189189 253 208 189 255 0.189189
0.189474 253 208 189 255 0.189474
0.189655 253 208 189 255 0.189655
0.189873 253 208 189 255 0.189873
0.19 253 208 188 255 0.19
0.190083 253 208 188 255 0.190083
0.190476 253 208 188 255 0.190476
0.190909 253 208 188 255 0.190909
0.191011 253 207 188 255 0.191011
0.191176 253 207 188 255 0.191176
0.191304 253 207 188 255 0.191304
0.191489 253 207 188 255 0.191489
0.191667 253 207 188 255 0.191667
0.191781 253 207 188 255 0.191781
0.191919 253 207 188 255 0.191919
0.192 253 207 188 255 0.192
0.192308 253 207 187 255 0.192308
0.192661 253 207 187 255 0.192661
0.192771 253 207 187 255 0.192771
0.192982 253 207 187 255 0.192982
0.193182 253 207 187 255 0.193182
0.193277 253 207 187 255 0.193277
0.193548 253 207 187 255 0.193548
0.193878 253 207 187 255 0.193878
0.19403 253 207 187 255 0.19403
0.194175 253 206 187 255 0.194175
0.194444 253 206 187 255 0.194444
0.19469 253 206 187 255 0.19469
0.194805 253 206 187 255 0.194805
0.194915 253 206 186 255 0.194915
0.195122 253 206 186 255 0.195122
0.195402 253 206 186 255 0.195402
0.195652 253 206 186 255 0.195652
0.195876 253 206 186 255 0.195876
0.196078 253 206 186 255 0.196078
0.196262 253 206 186 255 0.196262
0.196429 253 206 186 255 0.196429
0.196581 253 206 186 255 0.196581
0.196721 253 206 186 255 0.196721
0.19685 253 206 186 255 0.19685
0.19697 253 206 186 255 0.19697
0.197183 253 206 186 255 0.197183
0.197368 253 205 185 255 0.197368
0.197531 253 205 185 255 0.197531
0.197674 253 205 185 255 0.197674
0.197802 253 205 185 255 0.197802
0.197917 253 205 185 255 0.197917
0.19802 253 205 185 255 0.19802
0.198113 253 205 185 255 0.198113
0.198198 253 205 185 255 0.198198
0.198276 253 205 185 255 0.198276
0.198347 253 205 185 255 0.198347
0.2 253 205 185 255 0.2
0.201613 253 205 185 255 0.201613
0.201681 253 205 185 255 0.201681
0.201754 253 205 184 255 0.201754
0.201835 253 205 184 255 0.201835
0.201923 253 205 184 255 0.201923
0.20202 253 205 184 255 0.20202
0.202128 253 205 184 255 0.202128
0.202247 253 204 184 255 0.202247
0.202381 253 204 184 255 0.202381
0.202532 253 204 184 255 0.202532
0.202703 253 204 184 255 0.202703
0.202899 253 204 184 255 0.202899
0.203125 253 204 184 255 0.203125
0.203252 253 204 184 255 0.203252
0.20339 253 204 184 255 0.20339
0.20354 253 204 183 255 0.20354
0.203704 253 204 183 255 0.203704
0.203883 253 204 183 255 0.203883
0.204082 253 204 183 255 0.204082
0.204301 253 204 183 255 0.204301
0.204545 253 204 183 255 0.204545
0.204819 253 204 183 255 0.204819
0.204918 253 204 183 255 0.204918
0.205128 253 204 183 255 0.205128
0.205357 253 203 183 255 0.205357
0.205479 253 203 183 255 0.205479
0.205607 253 203 183 255 0.205607
0.205882 253 203 183 255 0.205882
0.206186 253 203 182 255 0.206186
0.206349 253 203 182 255 0.206349
0.206522 253 203 182 255 0.206522
0.206612 253 203 182 255 0.206612
0.206897 253 203 182 255 0.206897
0.207207 253 203 182 255 0.207207
0.207317 253 203 182 255 0.207317
0.207547 253 203 182 255 0.207547
0.207792 253 203 182 255 0.207792
0.207921 253 203 182 255 0.207921
0.208 253 203 182 255 0.208
0.208333 253 203 182 255 0.208333
0.208696 253 203 182 255 0.208696
0.208791 253 202 181 255 0.208791
0.208955 253 202 181 255 0.208955
0.209091 253 202 181 255 0.209091
0.209302 253 202 181 255 0.209302
0.209524 253 202 181 255 0.209524
0.209677 253 202 181 255 0.209677
0.209877 253 202 181 255 0.209877
0.21 253 202 181 255 0.21
0.210084 253 202 181 255 0.210084
0.210526 253 202 181 255 0.210526
0.211009 253 202 181 255 0.211009
0.211111 253 202 181 255 0.211111
0.211268 253 202 181 255 0.211268
0.211382 253 202 180 255 0.211382
0.211538 253 202 180 255 0.211538
0.211765 253 202 180 255 0.211765
0.211864 253 202 180 255 0.211864
0.212121 253 201 180 255 0.212121
0.212389 253 201 180 255 0.212389
0.2125 253 201 180 255 0.2125
0.212766 253 201 180 255 0.212766
0.212963 253 201 180 255 0.212963
0.213115 253 201 180 255 0.213115
0.213333 253 201 180 255 0.213333
0.213483 253 201 180 255 0.213483
0.213592 253 201 180 255 0.213592
0.213675 253 201 179 255 0.213675
0.214286 253 201 179 255 0.214286
0.214876 253 201 179 255 0.214876
0.214953 253 201 179 255 0.214953
0.215054 253 201 179 255 0.215054
0.21519 253 201 179 255 0.21519
0.215385 253 201 179 255 0.215385
0.215517 253 201 179 255 0.215517
0.215686 253 200 179 255 0.215686
0.215909 253 200 179 255 0.215909
0.216 253 200 179 255 0.216
0.216216 253 200 179 255 0.216216
0.216495 253 200 179 255 0.216495
0.216667 253 200 178 255 0.216667
0.216867 253 200 178 255 0.216867
0.216981 253 200 178 255 0.216981
0.217391 253 200 178 255 0.217391
0.217742 253 200 178 255 0.217742
0.217822 253 200 178 255 0.217822
0.217949 253 200 178 255 0.217949
0.218182 253 200 178 255 0.218182
0.218391 253 200 178 255 0.218391
0.218487 253 200 178 255 0.218487
0.21875 253 200 178 255 0.21875
0.219048 253 200 178 255 0.219048
0.219178 253 200 178 255 0.219178
0.219298 253 199 177 255 0.219298
0.219512 253 199 177 255 0.219512
0.21978 253 199 177 255 0.21978
0.22 253 199 177 255 0.22
0.220183 253 199 177 255 0.220183
0.220339 253 199 177 255 0.220339
0.220588 253 199 177 255 0.220588
0.220779 253 199 177 255 0.220779
0.22093 253 199 177 255 0.22093
0.221053 253 199 177 255 0.221053
0.221154 253 199 177 255 0.221154
0.221239 253 199 177 255 0.221239
0.221311 253 199 177 255 0.221311
0.222222 253 199 176 255 0.222222
0.22314 253 199 176 255 0.22314
0.223214 253 199 176 255 0.223214
0.223301 253 199 176 255 0.223301
0.223404 253 198 176 255 0.223404
0.223529 253 198 176 255 0.223529
0.223684 253 198 176 255 0.223684
0.223881 253 198 176 255 0.223881
0.224 253 198 176 255 0.224
0.224138 253 198 176 255 0.224138
0.224299 253 198 176 255 0.224299
0.22449 253 198 176 255 0.22449
0.224719 253 198 176 255 0.224719
0.225 253 198 175 255 0.225
0.225225 253 198 175 255 0.225225
0.225352 253 198 175 255 0.225352
0.22549 253 198 175 255 0.22549
0.225806 253 198 175 255 0.225806
0.226087 253 198 175 255 0.226087
0.22619 253 198 175 255 0.22619
0.226415 253 198 175 255 0.226415
0.226667 253 197 175 255 0.226667
0.226804 253 197 175 255 0.226804
0.226891 253 197 175 255 0.226891
0.227273 253 197 175 255 0.227273
0.227642 253 197 175 255 0.227642
0.227723 253 197 174 255 0.227723
0.227848 253 197 174 255 0.227848
0.22807 253 197 174 255 0.22807
0.228261 253 197 174 255 0.228261
0.228571 253 197 174 255 0.228571
0.228814 253 197 174 255 0.228814
0.228916 253 197 174 255 0.228916
0.229167 253 197 174 255 0.229167
0.229358 253 197 174 255 0.229358
0.229508 253 197 174 255 0.229508
0.22973 253 197 174 255 0.22973
0.229885 253 197 174 255 0.229885
0.23 253 196 174 255 0.23
0.230089 253 196 173 255 0.230089
0.230159 253 196 173 255 0.230159
0.230769 253 196 173 255 0.230769
0.231405 252 196 173 255 0.231405
0.231481 252 196 173 255 0.231481
0.231579 252 196 173 255 0.231579
0.231707 252 196 173 255 0.231707
0.231884 252 196 173 255 0.231884
0.232 252 196 173 255 0.232
0.232143 252 196 173 255 0.232143
0.232323 252 196 173 255 0.232323
0.232558 252 196 173 255 0.232558
0.232759 252 196 173 255 0.232759
0.232877 252 196 172 255 0.232877
0.23301 252 196 172 255 0.23301
0.233333 252 196 172 255 0.233333
0.233645 252 195 172 255 0.233645
0.233766 252 195 172 255 0.233766
0.233871 252 195 172 255 0.233871
0.234043 252 195 172 255 0.234043
0.234234 252 195 172 255 0.234234
0.234375 252 195 172 255 0.234375
0.234568 252 195 172 255 0.234568
0.234694 252 195 172 255 0.234694
0.234783 252 195 172 255 0.234783
0.235294 252 195 172 255 0.235294
0.235772 252 195 171 255 0.235772
0.235849 252 195 171 255 0.235849
0.235955 252 195 171 255 0.235955
0.236111 252 195 171 255 0.236111
0.236364 252 195 171 255 0.236364
0.236559 252 195 171 255 0.236559
0.236842 252 195 171 255 0.236842
0.237113 252 195 171 255 0.237113
0.237288 252 194 171 255 0.237288
0.2375 252 194 171 255 0.2375
0.237624 252 194 171 255 0.237624
0.237705 252 194 171 255 0.237705
0.238095 252 194 171 255 0.238095
0.238532 252 194 170 255 0.238532
0.238636 252 194 170 255 0.238636
0.238806 252 194 170 255 0.238806
0.238938 252 194 170 255 0.238938
0.23913 252 194 170 255 0.23913
0.239316 252 194 170 255 0.239316
0.239437 252 194 170 255 0.239437
0.239583 252 194 170 255 0.239583
0.239669 252 194 170 255 0.239669
0.24 252 194 170 255 0.24
0.240385 252 194 170 255 0.240385
0.240506 252 194 170 255 0.240506
0.240741 252 193 170 255 0.240741
0.240964 252 193 169 255 0.240964
0.241071 252 193 169 255 0.241071
0.241379 252 193 169 255 0.241379
0.241667 252 193 169 255 0.241667
0.241758 252 193 169 255 0.241758
0.241935 252 193 169 255 0.241935
0.242105 252 193 169 255 0.242105
0.242424 252 193 169 255 0.242424
0.242718 252 193 169 255 0.242718
0.242857 252 193 169 255 0.242857
0.242991 252 193 169 255 0.242991
0.243243 252 193 169 255 0.243243
0.243478 252 193 169 255 0.243478
0.24359 252 193 168 255 0.24359
0.243697 252 193 168 255 0.243697
0.243902 252 193 168 255 0.243902
0.244186 252 192 168 255 0.244186
0.244444 252 192 168 255 0.244444
0.244681 252 192 168 255 0.244681
0.244898 252 192 168 255 0.244898
0.245098 252 192 168 255 0.245098
0.245283 252 192 168 255 0.245283
0.245455 252 192 168 255 0.245455
0.245614 252 192 168 255 0.245614
0.245763 252 192 168 255 0.245763
0.245902 252 192 168 255 0.245902
0.246154 252 192 167 255 0.246154
0.246377 252 192 167 255 0.246377
0.246575 252 192 167 255 0.246575
0.246753 252 192 167 255 0.246753
0.246914 252 192 167 255 0.246914
0.247059 252 192 167 255 0.247059
0.247191 252 192 167 255 0.247191
0.247312 252 191 167 255 0.247312
0.247423 252 191 167 255 0.247423
0.247525 252 191 167 255 0.247525
0.247619 252 191 167 255 0.247619
0.247706 252 191 167 255 0.247706
0.247788 252 191 167 255 0.247788
0.247863 252 191 166 255 0.247863
0.247934 252 191 166 255 0.247934
0.248 252 191 166 255 0.248
0.25 252 191 166 255 0.25
0.252033 252 191 166 255 0.252033
0.252101 252 191 166 255 0.252101
0.252174 252 191 166 255 0.252174
0.252252 252 191 166 255 0.252252
0.252336 252 191 166 255 0.252336
0.252427 252 191 166 255 0.252427
0.252525 252 191 166 255 0.252525
0.252632 252 190 166 255 0.252632
0.252747 252 190 166 255 0.252747
0.252874 252 190 165 255 0.252874
0.253012 252 190 165 255 0.253012
0.253165 252 190 165 255 0.253165
0.253333 252 190 165 255 0.253333
0.253521 252 190 165 255 0.253521
0.253731 252 190 165 255 0.253731
0.253968 252 190 165 255 0.253968
0.254098 252 190 165 255 0.254098
0.254237 252 190 165 255 0.254237
0.254386 252 190 165 255 0.254386
0.254545 252 190 165 255 0.254545
0.254717 252 190 165 255 0.254717
0.254902 252 190 165 255 0.254902
0.255102 252 190 164 255 0.255102
0.255319 252 190 164 255 0.255319
0.255556 252 189 164 255 0.255556
0.255814 252 189 164 255 0.255814
0.256 252 189 164 255 0.256
0.256098 252 189 164 255 0.256098
0.256198 252 189 164 255 0.256198
0.25641 252 189 164 255 0.25641
0.256637 252 189 164 255 0.256637
0.256757 252 189 164 255 0.256757
0.256881 252 189 164 255 0.256881
0.257143 252 189 164 255 0.257143
0.257426 252 189 164 255 0.257426
0.257576 252 189 163 255 0.257576
0.257732 252 189 163 255 0.257732
0.258065 252 189 163 255 0.258065
0.258333 252 189 163 255 0.258333
0.258427 252 189 163 255 0.258427
0.258621 252 189 163 255 0.258621
0.258824 252 189 163 255 0.258824
0.258929 252 188 163 255 0.258929
0.259259 252 188 163 255 0.259259
0.259615 252 188 163 255 0.259615
0.25974 252 188 163 255 0.25974
0.26 252 188 163 255 0.26
0.260163 252 188 163 255 0.260163
0.260274 252 188 162 255 0.260274
0.260417 252 188 162 255 0.260417
0.260504 252 188 162 255 0.260504
0.26087 252 188 162 255 0.26087
0.261261 252 188 162 255 0.261261
0.261364 252 188 162 255 0.261364
0.261538 252 188 162 255 0.261538
0.261682 252 188 162 255 0.261682
0.261905 252 188 162 255 0.261905
0.262136 252 188 162 255 0.262136
0.262295 252 188 162 255 0.262295
0.2625 252 187 162 255 0.2625
0.262626 252 187 162 255 0.262626
0.262712 252 187 161 255 0.262712
0.263158 252 187 161 255 0.263158
0.263636 252 187 161 255 0.263636
0.263736 252 187 161 255 0.263736
0.263889 252 187 161 255 0.263889
0.264 252 187 161 255 0.264
0.264151 252 187 161 255 0.264151
0.264368 252 187 161 255 0.264368
0.264463 252 187 161 255 0.264463
0.264706 252 187 161 255 0.264706
0.264957 252 187 161 255 0.264957
0.26506 252 187 161 255 0.26506
0.265306 252 187 161 255 0.265306
0.265487 252 187 160 255 0.265487
0.265625 252 186 160 255 0.265625
0.265823 252 186 160 255 0.265823
0.265957 252 186 160 255 0.265957
0.266055 252 186 160 255 0.266055
0.266129 252 186 160 255 0.266129
0.266667 252 186 160 255 0.266667
0.267241 252 186 160 255 0.267241
0.267327 252 186 160 255 0.267327
0.267442 252 186 160 255 0.267442
0.267606 252 186 160 255 0.267606
0.267857 252 186 160 255 0.267857
0.268041 252 186 160 255 0.268041
0.268293 252 186 160 255 0.268293
0.268519 252 186 159 255 0.268519
0.268657 252 186 159 255 0.268657
0.268817 252 186 159 255 0.268817
0.268908 252 185 159 255 0.268908
0.269231 252 185 159 255 0.269231
0.269565 252 185 159 255 0.269565
0.269663 252 185 159 255 0.269663
0.269841 252 185 159 255 0.269841
0.27 252 185 159 255 0.27
0.27027 252 185 159 255 0.27027
0.270492 252 185 159 255 0.270492
0.270588 252 185 159 255 0.270588
0.270833 252 185 159 255 0.270833
0.271028 252 185 158 255 0.271028
0.271186 252 185 158 255 0.271186
0.271429 252 185 158 255 0.271429
0.271605 252 185 158 255 0.271605
0.271739 252 185 158 255 0.271739
0.271845 252 184 158 255 0.271845
0.27193 252 184 158 255 0.27193
0.272727 252 184 158 255 0.272727
0.273504 252 184 158 255 0.273504
0.273585 252 184 158 255 0.273585
0.273684 252 184 158 255 0.273684
0.27381 252 184 158 255 0.27381
0.273973 252 184 158 255 0.273973
0.274194 252 184 158 255 0.274194
0.274336 252 184 157 255 0.274336
0.27451 252 184 157 255 0.27451
0.274725 252 184 157 255 0.274725
0.275 252 184 157 255 0.275
0.275229 252 184 157 255 0.275229
0.275362 252 184 157 255 0.275362
0.27551 252 184 157 255 0.27551
0.275862 252 183 157 255 0.275862
0.27619 252 183 157 255 0.27619
0.276316 252 183 157 255 0.276316
0.276423 252 183 157 255 0.276423
0.276596 252 183 157 255 0.276596
0.276786 252 183 157 255 0.276786
0.276923 252 183 156 255 0.276923
0.277108 252 183 156 255 0.277108
0.277228 252 183 156 255 0.277228
0.277311 252 183 156 255 0.277311
0.277778 252 183 156 255 0.277778
0.278261 252 183 156 255 0.278261
0.278351 252 183 156 255 0.278351
0.278481 252 183 156 255 0.278481
0.278689 252 183 156 255 0.278689
0.278846 252 182 156 255 0.278846
0.27907 252 182 156 255 0.27907
0.279279 252 182 156 255 0.279279
0.279412 252 182 156 255 0.279412
0.27957 252 182 156 255 0.27957
0.279661 252 182 155 255 0.279661
0.28 252 182 155 255 0.28
0.280374 252 182 155 255 0.280374
0.280488 252 182 155 255 0.280488
0.280702 252 182 155 255 0.280702
0.280899 252 182 155 255 0.280899
0.280992 252 182 155 255 0.280992
0.28125 252 182 155 255 0.28125
0.281553 252 182 155 255 0.281553
0.28169 252 182 155 255 0.28169
0.281818 252 182 155 255 0.281818
0.282051 252 181 155 255 0.282051
0.282258 252 181 155 255 0.282258
0.282353 252 181 154 255 0.282353
0.282609 252 181 154 255 0.282609
0.282828 252 181 154 255 0.282828
0.283019 252 181 154 255 0.283019
0.283186 252 181 154 255 0.283186
0.283333 252 181 154 255 0.283333
0.283465 252 181 154 255 0.283465
0.283582 252 181 154 255 0.283582
0.283784 252 181 154 255 0.283784
0.283951 252 181 154 255 0.283951
0.284091 252 181 154 255 0.284091
0.284211 252 181 154 255 0.284211
0.284314 252 181 154 255 0.284314
0.284404 252 180 154 255 0.284404
0.284483 252 180 153 255 0.284483
0.284553 252 180 153 255 0.284553
0.285714 252 180 153 255 0.285714
0.286885 252 180 153 255 0.286885
0.286957 252 180 153 255 0.286957
0.287037 252 180 153 255 0.287037
0.287129 252 180 153 255 0.287129
0.287234 252 180 153 255 0.287234
0.287356 252 180 153 255 0.287356
0.2875 252 180 153 255 0.2875
0.287671 252 180 153 255 0.287671
0.287879 252 180 153 255 0.287879
0.288 252 180 153 255 0.288
0.288136 252 180 152 255 0.288136
0.288288 252 180 152 255 0.288288
0.288462 252 179 152 255 0.288462
0.28866 252 179 152 255 0.28866
0.288889 252 179 152 255 0.288889
0.289157 252 179 152 255 0.289157
0.289256 252 179 152 255 0.289256
0.289474 252 179 152 255 0.289474
0.28972 252 179 152 255 0.28972
0.289855 252 179 152 255 0.289855
0.29 252 179 152 255 0.29
0.290323 252 179 152 255 0.290323
0.290598 252 179 152 255 0.290598
0.290698 252 179 152 255 0.290698
0.290909 252 179 151 255 0.290909
0.291139 252 179 151 255 0.291139
0.291262 252 179 151 255 0.291262
0.291667 252 178 151 255 0.291667
0.292035 252 178 151 255 0.292035
0.292135 252 178 151 255 0.292135
0.292308 252 178 151 255 0.292308
0.292453 252 178 151 255 0.292453
0.292683 252 178 151 255 0.292683
0.292929 252 178 151 255 0.292929
0.293103 252 178 151 255 0.293103
0.293333 252 178 151 255 0.293333
0.293478 252 178 151 255 0.293478
0.293578 252 178 150 255 0.293578
0.294118 252 178 150 255 0.294118
0.294643 252 178 150 255 0.294643
0.294737 252 178 150 255 0.294737
0.294872 252 178 150 255 0.294872
0.295082 252 178 150 255 0.295082
0.295238 252 177 150 255 0.295238
0.295455 252 177 150 255 0.295455
0.295652 252 177 150 255 0.295652
0.295775 252 177 150 255 0.295775
0.295918 252 177 150 255 0.295918
0.296 252 177 150 255 0.296
0.296296 252 177 150 255 0.296296
0.29661 252 177 150 255 0.29661
0.296703 252 177 149 255 0.296703
0.296875 252 177 149 255 0.296875
0.29703 252 177 149 255 0.29703
0.297297 252 177 149 255 0.297297
0.297521 252 177 149 255 0.297521
0.297619 252 177 149 255 0.297619
0.297872 252 177 149 255 0.297872
0.298077 252 176 149 255 0.298077
0.298246 252 176 149 255 0.298246
0.298387 252 176 149 255 0.298387
0.298507 252 176 149 255 0.298507
0.298701 252 176 149 255 0.298701
0.298851 252 176 149 255 0.298851
0.298969 252 176 149 255 0.298969
0.299065 252 176 148 255 0.299065
0.299145 252 176 148 255 0.299145
0.3 252 176 148 255 0.3
0.300813 252 176 148 255 0.300813
0.300885 252 176 148 255 0.300885
0.300971 252 176 148 255 0.300971
0.301075 252 176 148 255 0.301075
0.301205 252 176 148 255 0.301205
0.30137 252 176 148 255 0.30137
0.301587 252 175 148 255 0.301587
0.301724 252 175 148 255 0.301724
0.301887 252 175 148 255 0.301887
0.302083 252 175 148 255 0.302083
0.302326 252 175 147 255 0.302326
0.302521 252 175 147 255 0.302521
0.302632 252 175 147 255 0.302632
0.302752 252 175 147 255 0.302752
0.30303 252 175 147 255 0.30303
0.303279 252 175 147 255 0.303279
0.303371 252 175 147 255 0.303371
0.303571 252 175 147 255 0.303571
0.303797 252 175 147 255 0.303797
0.303922 252 175 147 255 0.303922
0.304 252 175 147 255 0.304
0.304348 252 174 147 255 0.304348
0.304762 252 174 147 255 0.304762
0.304878 252 174 147 255 0.304878
0.305085 252 174 146 255 0.305085
0.305263 252 174 146 255 0.305263
0.305556 252 174 146 255 0.305556
0.305785 252 174 146 255 0.305785
0.305882 252 174 146 255 0.305882
0.306122 252 174 146 255 0.306122
0.306306 252 174 146 255 0.306306
0.306452 252 174 146 255 0.306452
0.306667 252 174 146 255 0.306667
0.306818 252 174 146 255 0.306818
0.306931 252 174 146 255 0.306931
0.307018 252 174 146 255 0.307018
0.307692 252 174 146 255 0.307692
0.308333 252 173 145 255 0.308333
0.308411 252 173 145 255 0.308411
0.308511 252 173 145 255 0.308511
0.308642 252 173 145 255 0.308642
0.308824 252 173 145 255 0.308824
0.308943 252 173 145 255 0.308943
0.309091 252 173 145 255 0.309091
0.309278 252 173 145 255 0.309278
0.309524 252 173 145 255 0.309524
0.309735 252 173 145 255 0.309735
0.309859 252 173 145 255 0.309859
0.31 252 173 145 255 0.31
0.310345 252 173 145 255 0.310345
0.31068 252 173 145 255 0.31068
0.310811 252 173 144 255 0.310811
0.310924 252 172 144 255 0.310924
0.311111 252 172 144 255 0.311111
0.311321 252 172 144 255 0.311321
0.311475 252 172 144 255 0.311475
0.311688 252 172 144 255 0.311688
0.311828 252 172 144 255 0.311828
0.311927 252 172 144 255 0.311927
0.312 252 172 144 255 0.312
0.3125 252 172 144 255 0.3125
0.313043 252 172 144 255 0.313043
0.313131 252 172 144 255 0.313131
0.313253 252 172 144 255 0.313253
0.313433 252 172 143 255 0.313433
0.313559 252 172 143 255 0.313559
0.313726 252 172 143 255 0.313726
